1317402967.2002859,-2.5529096,-2.5661088,-2.5499539,-2.5485443,-2.5458042,-2.5675806,-2.5633439,-2.5607753,-2.5578461,-2.5553413,1.5896946,1.5866947,1.5898321,-2.5545672,2.8033175
1317402967.3002789,2.8390875,2.8718149,2.8705032,2.8268216,2.8294583,2.8593633,2.8567076,2.8416429,2.8539966,2.8525797,2.8497819,2.8471829,2.8443957,2.8417292,2.8677111
1317402967.4104650,1.7281707,2.8759997,2.8774497,1.4656053,-2.5911434,-2.5882543,2.8766225,-2.6038196,-2.5996369,2.8489097,-2.6076439,-2.6103500,1.7252524,1.7223482,-2.5983639
1317402967.5102830,2.9843192,-2.6319774,-2.6342503,2.9559061,-2.6296912,-2.6238903,-2.6392816,-2.6399225,-2.6368563,-2.6273366,-2.6264859,1.7879744,1.5525107,1.1073177,1.7908558
1317402967.6203120,-2.6884635,-2.6911401,2.9353754,2.9794952,2.9404537,2.9375410,2.9347296,2.9317114,2.9599626,2.9572417,2.9541305,2.9655634,2.9783653,2.9810771,1.8510682
1317402967.7202590,-2.7330686,2.9607438,-2.7340803,-2.7356507,-2.7317261,3.0017828,-2.7376517,3.0012839,1.9082762,2.9740364,-2.7395991,1.9107494,3.0298020,1.9095778,1.9123792
1317402967.8202910,3.0233114,3.0144552,3.0172616,3.0129400,3.0100949,3.0368054,3.0070917,3.0289383,3.0306736,3.0337860,3.0012939,2.9956341,2.9938164,2.9985630,3.0184154
1317402967.9304321,2.0136123,-2.8947131,3.0280597,2.0080808,-2.8960094,-2.5612569,-2.8927919,-2.8916537,3.0319585,3.0286845,3.0230596,3.0201937,3.0098919,3.0295553,3.0484407
1317402968.0303199,2.0532050,3.0506330,3.0384801,3.0354072,3.0392893,2.0586791,3.0418300,3.0447101,3.0646000,1.8962347,3.0610386,3.0584213,3.0555808,3.0523285,3.0475112
1317402968.1302819,3.0478268,2.0986437,1.9461387,3.0488347,2.0970176,2.0955677,3.0466568,1.9450420,2.0943070,2.0999360,2.0928445,1.4947384,-3.0776482,2.0982683,2.0959174
1317402968.2403231,3.0716013,3.0283131,3.0256997,3.0686577,3.0378685,3.0347601,2.1362192,3.0540905,3.0227797,3.0316223,3.0393263,3.0423425,3.0455751,3.0487985,3.0514533
1317402968.3403001,3.0473845,3.0467466,3.0208873,2.1651231,2.1705038,3.0466465,2.1678099,2.0259929,3.0210779,3.0241674,2.1665294,2.1692320,2.1681854,2.1694780,2.1638546
1317402968.4403241,2.1945141,2.1971936,2.1998844,3.0387538,3.0353126,3.0326156,3.0156775,3.0562953,3.0505303,3.0529880,3.0214236,3.0449053,3.0186246,3.0478548,3.0404624
1317402968.5503299,3.1350350,3.1323969,3.1369272,3.0048985,3.0026003,3.0302597,3.0105799,3.0266087,3.0140615,3.0175270,3.0223052,3.0205059,3.0079826,2.2158006,2.2211631
1317402968.6502659,3.0185634,3.0262546,2.9947448,3.0216636,3.0125165,3.0086627,3.0060308,3.0041704,2.9891315,2.9981567,3.0010893,3.0156734,2.9918675,2.2370477,2.2374329
1317402968.7602870,2.9832079,2.9801369,3.0148290,3.0097608,3.0116356,2.1235737,2.1230658,3.0001477,3.0065721,2.9974538,2.9725728,3.0032926,2.9369386,2.9349825,2.9366539
1317402968.8604801,2.8433880,2.8480362,2.2616305,2.8462004,2.8418532,2.6613931,2.2633725,2.2606929,2.2590047,2.2603027,2.2577029,2.2595371,3.0835338,2.2580593,2.6536904
1317402968.9603181,2.9444702,2.9474175,2.9508255,2.9414558,3.0660313,2.9793189,2.9761840,2.9730685,2.9709053,2.9676128,2.9648665,2.9619074,2.9584488,2.9555525,2.9526256
1317402969.0702479,2.7066833,2.9496733,2.6075854,2.9643365,2.6064707,2.7102922,2.9267750,2.7030404,2.6064815,2.9554122,2.2826834,2.9614782,2.9465814,2.9519569,2.9585741
1317402969.1702781,2.6482955,2.6498335,2.6491509,2.6470219,2.5775296,2.6514445,2.5828774,2.2910294,2.9321596,2.5860234,2.2889012,2.2915699,2.2884052,2.2915640,2.9520664
1317402969.2703900,2.9033343,2.9062372,2.8972913,2.9123125,2.9176851,2.9157448,2.6028466,2.9219378,2.6020084,2.5997955,2.5986342,2.8999406,2.9236330,2.9205639,2.9092327
1317402969.3804190,2.9101354,2.9134675,2.9162277,2.8931081,2.8904291,2.8958361,2.9065879,2.8874512,2.8845706,2.9051081,2.9191141,2.5601948,2.5617203,2.9020768,2.9057969
1317402969.4802570,2.3182865,2.3156940,3.1215604,3.1202018,2.3174747,2.3176075,3.1229641,3.1216032,2.3161221,2.5153164,2.8891592,2.5061173,2.3162488,2.3149874,3.1254061
1317402969.5802369,2.4936851,2.8809157,2.4963444,2.4936772,2.8975846,3.1110791,2.3278016,2.3252987,2.3259027,3.1124597,3.1098224,2.8987245,3.1110270,2.8955160,3.1094605
1317402969.6902730,2.8716855,2.8518658,2.8859341,2.8564381,2.8598936,2.8627410,2.8650249,2.8797149,2.8759126,2.8535469,2.8734999,2.8686462,2.4600959,2.8720367,2.8825530
1317402969.7902429,2.4425639,2.4411593,2.4394948,2.8762270,2.3463659,2.8607262,2.4408150,2.8593881,3.0924561,3.0913152,2.8752306,3.0935873,2.8427344,2.8779966,3.0924952
1317402969.9003870,2.8340836,2.8513453,2.3537048,2.3562788,3.0838587,3.0827316,3.0838192,2.3536551,2.4180273,2.8665258,2.8644328,2.4157243,2.8633993,2.8603603,3.0840609
1317402970.0002520,2.8347726,2.8401412,2.8562323,2.3914299,2.3918313,2.3938908,2.8431869,2.8454782,2.8368345,2.8523713,2.8322852,2.8549498,2.8484559,2.8294075,2.8602829
1317402970.1002560,2.8259363,2.8367747,2.8311708,2.8349560,2.8425780,2.3773606,2.3756872,2.3755531,2.8390594,2.8285019,2.8460480,2.8485601,2.8551726,2.8511743,2.3761656
1317402970.2102189,2.8523941,2.8252901,3.0749933,2.3883000,2.8289025,2.3892982,2.8305748,2.3874993,2.8522871,3.0763642,2.3866141,2.8330754,2.8387511,2.8229759,3.0739390
1317402970.3102300,2.8537712,2.8555388,2.8298620,2.4053502,2.4028424,2.8276653,2.8501465,2.8390574,2.4033426,2.8419417,3.0802799,2.8527082,2.8324692,2.8472492,3.0819526
1317402970.4104691,2.8417922,2.8335551,2.8457922,2.8395294,2.8367943,2.8502683,2.8598122,2.8568832,2.8534968,2.8490308,2.8620062,2.4241833,2.4214174,2.8584640,2.8329119
1317402970.5202169,2.8480107,2.8508040,2.8537121,2.3430910,2.3434454,2.3415136,2.8600820,2.8566921,2.8441390,2.8402952,2.8620368,2.8646084,2.8428893,2.4442674,2.8659260
1317402970.6202779,2.4665170,2.8719637,2.8466257,2.8498762,3.1122052,2.8522684,2.8708457,2.8553093,2.8603961,2.8585167,2.8693809,2.8665591,2.8633542,2.4686692,1.4816822
1317402970.7302339,2.8765730,2.4879020,2.8786055,2.8751978,2.8763778,3.1211002,3.1215247,2.8692559,1.5816002,1.0606753,1.3457105,2.4915796,1.5403614,2.8520831,3.1239379
1317402970.8302300,2.3433558,2.8828795,2.8712265,3.1323636,1.5679596,3.1317229,2.8880306,2.8755837,2.3454307,2.3614114,2.8592690,1.1957398,1.1178420,2.8584680,1.1053557
1317402970.9303391,2.3471210,2.3462368,2.8885681,2.8747537,2.8911932,1.7987402,-3.1403611,1.2529742,1.4463959,2.3480259,1.7876396,1.2849609,2.8647035,1.4842023,1.5102683
1317402971.0402479,1.8008421,1.7944459,1.7965167,1.5662889,1.6194650,1.5116970,1.5645140,1.9655936,1.2781393,1.5736684,1.2839078,1.1845283,1.7225277,1.5788735,1.2969632
1317402971.1401801,2.5682481,1.6392700,1.6260796,1.5924153,1.7908343,2.5724387,2.8866372,2.8781299,1.7934489,1.4939736,1.3102335,1.5437116,1.4544240,1.7261884,1.5368074
1317402971.2502899,2.5888659,2.5866953,1.7898306,1.5380554,1.5964661,1.6221412,1.7866813,1.9628810,1.4622473,2.5894463,1.3560949,1.6604649,1.5973144,1.0244349,1.6273933
1317402971.3504930,2.3482085,2.6048118,2.6039448,2.3508674,2.6092014,2.6083789,2.6364419,1.6751631,1.5575386,1.5538685,1.4028502,1.3522000,1.8553483,1.4808861,1.5666374
1317402971.4502470,2.8940320,2.3675030,1.6391766,1.7793086,1.6489446,1.5762573,1.5749910,1.4899300,1.6336566,1.7778415,1.6357498,1.6616120,1.6708682,1.7635375,1.8498567
1317402971.5603261,2.3525059,2.6353387,2.6372747,1.7143108,1.7908496,2.6396291,1.7129814,1.7164179,1.6439443,1.5933517,1.5101616,1.9310196,1.6611862,1.9209787,1.5657863
1317402971.6602349,2.3550834,1.7171707,1.7286556,1.7272113,1.6671613,1.6767823,2.3580838,1.5173355,1.7253693,1.5944142,1.7183792,1.7215029,1.5990083,1.7234007,1.6794316
1317402971.7602301,1.6929381,1.7381334,1.7319765,1.7430880,1.8110884,1.7474185,1.7761612,1.7334542,1.7485035,1.5886544,1.7292144,1.6474115,1.5649694,1.7101954,1.1288434
1317402971.8703511,1.7020682,1.5813885,1.6214610,1.7526934,1.7555659,1.1555693,1.7643506,1.7355669,1.7535768,1.7445496,1.5793883,1.4257930,1.6082975,1.7229213,1.6524041
1317402971.9702411,1.7527708,1.2207685,1.7159158,1.7699519,1.6884442,1.7115108,1.7515587,1.8398145,1.6305873,1.6839807,1.6466955,1.7133578,1.7023872,1.6780505,1.6561922
1317402972.0802131,1.7239695,1.7615002,1.5108791,1.6126827,1.7731894,1.6894548,1.7637059,1.6142641,1.7550104,1.7623699,1.7673469,1.7685061,1.8065935,1.7586799,1.7639048
1317402972.1802461,1.2495703,1.7742204,1.7679325,1.7769018,1.7027263,1.4873950,1.7336364,1.7678689,1.7014034,1.7121382,1.6913475,1.7618854,1.4247095,1.2231482,1.7646869
1317402972.2802069,1.1511534,1.7806519,1.7972204,1.6277367,1.3761665,1.7694219,1.7815401,1.6898488,1.4502140,1.7441977,1.3663282,1.7209351,1.6389168,1.7813922,1.6953463
1317402972.3903849,1.1251298,1.1615264,1.6060784,1.5878095,1.7594952,1.7007257,1.0988622,1.5185456,1.7646178,1.7396798,1.1736612,1.6827043,1.4960611,1.7498776,1.4750264
1317402972.4901690,1.1818529,1.5950652,1.1249161,1.1835247,1.4384530,1.7912797,1.4406756,1.7649071,1.5507227,1.1264298,1.4389784,1.4403701,1.1159826,1.1759335,1.1781541
1317402972.5902059,1.1303749,1.1907435,1.3276654,1.0820539,1.3356863,1.1430464,1.1197015,1.0817773,1.4836187,1.7605190,1.0900780,1.5749814,1.1298793,1.2915420,1.2539862
1317402972.7001750,1.0959454,1.1548268,1.0482736,1.3579308,1.0979687,1.1518085,1.0937211,1.4451954,1.5339359,1.0133127,1.0365383,1.3553648,1.8028288,1.7597721,1.0963222
1317402972.8001909,1.2553029,1.0490883,1.0524135,1.0605969,1.1165234,1.2298384,1.0578772,1.1967127,1.5360832,1.3161627,1.5670313,1.4479937,1.5848793,1.3227833,1.1552149
1317402972.9102840,1.6248107,1.5868793,1.0708910,1.1811987,1.1021762,1.2418041,1.2288170,1.5109126,1.5805136,1.5120059,1.6152571,1.1813562,1.6117170,1.0719915,1.0733388
1317402973.0101709,1.0841558,1.0873675,1.0872482,1.0469456,1.0897163,1.5152106,1.5184734,1.1856539,1.5758645,1.5195359,1.6355837,1.6221083,1.5806655,1.3555137,1.5142191
1317402973.1102171,1.5865885,0.9971882,1.0000910,1.5218215,1.0046109,1.3917298,1.0416169,1.4140218,1.2575843,1.5516541,1.5871284,1.0976491,1.6354820,1.5558974,1.0778889
1317402973.2201960,1.4831729,1.0600869,1.0404814,1.0694578,1.5266319,1.0042338,1.0101974,1.3532546,1.6369587,1.5336816,1.0621309,1.5258430,1.5279016,1.1132567,0.9139668
1317402973.3201661,0.9395284,1.0255263,1.0187968,1.0170684,1.0062137,1.0205467,1.0700233,1.0661216,1.0205653,1.5261973,0.9398480,1.5965159,1.4817879,1.5929965,1.5364860
1317402973.4203401,0.9487043,0.9500500,1.0194370,0.9282138,1.0300664,1.0263579,1.0165958,1.0394507,1.5338188,0.9967220,0.9496624,1.3795189,1.0289012,1.2170623,1.4862286
1317402973.5301781,1.2283828,0.9593993,1.1770971,1.0452393,1.0474376,0.9873896,0.9605129,1.0440597,1.0884723,1.2336164,1.0465926,1.0403321,1.0065918,0.9364309,0.9776459
1317402973.6301470,1.0427996,1.0568119,0.9835178,1.0331913,1.0478160,1.0146964,1.0458076,1.0480854,1.0507388,1.4710286,1.0429856,0.8844485,1.0499037,1.0429070,1.0481125
1317402973.7301800,1.0534776,1.0369761,1.0470328,1.0633958,1.0611080,1.1132419,1.0597841,1.0409203,1.0361423,0.9796940,1.0651831,1.0655688,1.5276581,1.1224218,1.2778017
1317402973.8401599,1.0003024,0.9180513,1.5263674,1.4895703,0.9176562,1.5001910,0.9878557,0.9864456,1.0079957,1.0735299,1.0512118,0.9989746,1.0845190,1.0252337,0.9178329
1317402973.9401901,0.9925092,1.0139571,0.9931421,1.0528381,1.4993194,1.0179589,1.1213384,1.0075738,0.9886480,1.1032221,1.4910720,1.0098200,1.5041465,0.9948100,0.9582508
1317402974.0501659,1.0390856,1.2846996,0.9920753,1.0206752,1.0213296,0.9961652,1.0208700,1.0323712,1.1901257,1.0999162,1.0117198,0.9991979,1.0667780,1.0196879,1.0390635
1317402974.1501760,1.0530948,1.0527718,0.9807806,1.0146381,1.1792078,1.2063728,1.0190208,1.0990049,1.1584897,1.0176140,0.9797629,1.2624516,1.2367482,1.0141961,1.1269037
1317402974.2501910,1.3009587,1.0326624,1.0336669,1.5125733,1.0336907,1.5136473,1.0154238,1.3045681,1.2213921,1.5770110,1.0589547,1.3088024,1.2192352,1.0090615,1.0397712
1317402974.3604021,1.0671334,1.2922634,1.2320538,1.2328330,1.2293545,1.3175038,1.2246284,1.2346238,1.4112192,1.0668297,1.2955796,1.0529732,1.3309412,1.3088856,0.9916223
1317402974.4602499,1.2469504,1.1667554,1.2419508,1.3075750,1.0265242,1.3120590,1.2321101,1.2137888,1.2462470,1.3013244,1.2467254,1.2794856,1.2832469,1.0098594,1.0927574
1317402974.5601530,1.2605043,1.3664339,1.3701949,1.2618078,1.3342450,1.3465367,1.3212948,1.0425742,1.1039341,1.2172650,1.3253537,1.3371612,1.3325428,1.2635854,1.3652859
1317402974.6701560,1.3552244,1.3533700,1.1889461,1.3317726,1.3485323,1.3393691,1.3573455,1.3790541,1.2773211,1.3793611,1.3441430,1.3475423,1.3655860,1.2876542,1.3898681
1317402974.7702670,1.2868810,1.3753877,1.3663709,1.3085370,1.3894515,1.3379625,1.3442165,1.3749796,1.3385278,1.2438863,0.9383077,1.3595842,1.1824528,1.3382233,1.3912424
1317402974.8803329,1.3473338,1.2389747,1.3704604,1.3483674,1.3779120,1.3418727,1.3990388,1.2632886,1.3452000,1.3530662,1.2054162,1.3685363,1.2388822,1.2312653,1.3589322
1317402974.9801731,1.3804634,1.3816139,1.3722211,1.2953854,1.2135523,1.3616936,1.2736635,1.1110303,1.3649542,1.1835152,1.3726533,1.3561619,1.4250183,1.1817435,1.3246980
1317402975.0801411,1.4070691,1.3892507,0.9832526,1.3637838,1.2163733,1.1130370,1.3813449,1.2347951,1.4082148,1.2201914,1.3701676,1.3879029,0.9296620,0.9738153,1.3646095
1317402975.1901319,1.7268344,1.7265686,1.7264034,1.7271774,1.7260341,1.7281788,1.7295384,1.0470871,0.9396897,1.3768302,0.9767401,0.9398825,1.3743161,1.1333245,1.3727730
1317402975.2901211,1.7310786,1.7313574,1.7308392,1.7292887,1.7303201,1.7336531,0.9501945,0.9453457,0.9496614,0.9497916,1.3866843,0.9453926,0.9470267,0.9498321,0.9490642
1317402975.3902640,1.7336141,1.7342247,1.7349740,1.7346016,1.7351746,1.7376155,0.9578262,0.9628653,0.9628741,0.9504281,0.8301301,0.9574971,0.9588922,0.9694767,0.9610467
1317402975.5001860,1.7363908,1.7371240,1.7363760,1.7372303,1.7359419,1.7378256,0.9721798,0.9671070,0.9582362,0.9688402,1.1907837,0.9684993,1.3234520,1.0908126,1.0785249
1317402975.6001289,1.7405042,1.7416265,1.7404828,1.7403965,1.7397787,0.9712415,0.9161809,0.9404032,1.7429897,0.9712056,0.9800766,0.9737205,0.8361421,0.9815761,0.9744580
1317402975.7101431,1.7420867,1.7428453,1.7429371,1.7431737,1.7441603,0.8445751,0.9375741,0.9291348,0.8466268,0.9965163,0.9297400,0.8500638,1.1434585,0.9302184,1.2478729
1317402975.8101380,1.7473306,0.8543833,0.8487627,0.9341797,0.8540612,1.2655669,1.0609244,0.9561377,0.9764653,0.9664759,1.2139635,0.8631898,0.9565126,0.8877825,1.2549632
1317402975.9102819,1.7517772,1.7517101,1.7522372,0.8580026,1.2785873,1.0167621,1.0706138,0.9881055,0.8848308,0.8587281,0.9057648,1.0812481,1.0625487,1.1806684,1.0764319
1317402976.0201731,1.7526056,1.7530018,1.7532204,1.7535257,0.9773589,0.8938719,1.7557822,0.9165266,0.8960213,0.9722536,1.1140736,1.0401551,1.0763186,0.9380663,0.8909848
1317402976.1201050,1.7574684,1.7567145,1.7570877,1.7555340,1.7556314,1.7552412,1.7558572,1.7584735,0.8993114,0.8911207,0.8942040,1.0254458,0.8747517,1.7591157,0.8756961
1317402976.2301109,1.7597828,1.7587392,1.7580983,1.7585412,1.7594122,1.7577929,1.7569398,0.9008507,0.8927627,0.8909773,0.8958114,0.8906017,1.7611005,0.9532106,1.7604969
1317402976.3301079,1.7624527,1.7623267,1.7620251,1.7635406,1.7651604,0.9001616,0.8941958,0.9186305,0.8941961,0.9182918,0.9178055,0.8845480,1.1192715,0.8861991,1.1327955
1317402976.4302030,1.7655213,1.7648855,1.7649441,1.7661465,1.0236696,1.7620019,1.0048648,1.0041874,1.0054756,1.0088530,0.9297025,0.9302874,0.9964659,0.9957264,0.9298175
1317402976.5400951,1.7672639,1.7665018,1.7672719,1.7652332,1.7683993,0.9124157,0.9114567,0.9283490,1.1784874,0.9323458,0.9310870,1.0810493,0.9120792,0.9333313,1.1223747
1317402976.6400981,1.7703081,1.7700630,1.7695427,1.7678568,0.9202725,0.9214386,0.9496768,0.9205291,0.9216450,0.9225998,0.9251040,0.9302173,0.9170490,0.9211475,0.9437680
1317402976.7401710,1.7710932,1.7709479,1.7731975,1.7721995,1.7736927,1.7729216,1.0095276,1.0098154,0.9293209,0.9295900,1.7743739,1.0098631,0.9292545,0.9290149,0.9259137
1317402976.8501630,1.7732255,1.7732721,1.7724459,1.7730094,1.7724792,1.7698555,1.7747815,1.0154840,1.0171749,1.0167123,1.0162636,1.0188220,0.9376001,1.0157909,1.7755700
1317402976.9503081,1.7752523,1.7759920,1.0238994,1.7770675,1.7769099,1.7738959,1.7747362,1.7767742,1.7760212,1.7763344,1.7761152,1.7750986,1.0242971,1.0249071,1.0234978
1317402977.0600951,1.7763251,1.0324618,1.0325344,1.7762688,1.7765184,1.7772505,1.7764464,1.7761083,1.7738735,1.0340452,1.0341109,1.0338996,1.0335136,1.0341417,1.0345885
1317402977.1600690,1.0422563,1.0413906,1.0403472,1.0406569,1.0411150,1.7787393,1.7785414,1.7790972,1.7779571,1.7793392,1.0407378,1.7796631,1.0412992,1.0415340,1.0409486
1317402977.2600601,1.0504524,1.0506735,1.0508946,1.0479834,1.0477123,1.0481880,1.0495294,1.7811995,1.0488744,1.0499576,1.0494265,1.0482576,1.0497898,1.0496782,1.0477514
1317402977.3702941,1.7819072,1.0566776,1.0564072,1.0557784,1.0577025,1.0578418,1.0567531,1.0555228,1.0563508,1.0549958,1.0571865,1.0574552,1.0552175,1.0553393,1.0572465
1317402977.4700511,1.0629281,1.0632455,1.0655420,1.0641868,1.0630260,1.7839926,1.7834524,1.7841269,1.7831662,1.7841985,1.0633178,1.0635987,1.7846913,1.7810572,1.0652458
1317402977.5700810,1.7859793,1.7860207,1.7868350,1.7859542,1.7870002,1.7826992,1.7834821,1.0718796,1.0723915,1.0708916,1.0701691,1.0025498,1.0710170,1.0714240,1.0712424
1317402977.6800621,1.7868409,1.0770294,1.7866156,1.7868459,1.7866215,1.7877130,1.7842200,1.0781801,1.0790962,1.0764306,1.0777545,1.0783693,1.0771768,1.0775660,1.0796048
1317402977.7800710,1.7882297,1.0862284,1.7880375,1.0837417,1.7894680,1.7900943,1.0869657,1.0855334,1.0874589,1.0849420,1.0863012,1.0860549,1.0866117,0.8910260,0.8911304
1317402977.8902020,1.7771807,1.7769169,1.7749711,1.7901766,1.0943074,1.0918279,1.0923077,1.0905790,1.0917616,1.0923010,1.7897598,1.7903944,0.8976045,0.8974000,0.8973770
1317402977.9900761,1.7920953,1.7787986,1.7911584,1.7789233,1.7801298,1.7771757,1.0977678,1.0995198,1.7911613,0.9033569,0.9036709,1.0997952,0.9047281,0.9048327,1.0987513
1317402978.0901120,1.7921872,1.7815134,1.7931778,1.7810389,1.7804661,0.9109128,0.9102929,0.9110700,1.7959918,1.0626444,1.0621702,1.0630579,0.9097744,1.0323591,0.9071575
1317402978.2000611,1.7819055,1.7819963,1.7935706,1.7803679,0.8827638,1.7972827,1.0672680,0.9888137,0.8884276,0.8818606,1.0777026,0.8834252,1.0411308,1.1514530,1.0748714
1317402978.3001189,1.7941118,1.7831223,1.7829365,1.7826648,1.0413377,1.0818112,0.8937234,0.8919665,1.0389682,1.0385348,1.0396003,1.0391823,1.0380906,0.8924667,1.0822721
1317402978.4002450,1.7844780,1.7818328,1.0516117,1.0857270,1.0505679,1.0203791,0.8979987,1.0528554,1.0443349,1.0447592,1.0439171,1.0435016,1.0451721,1.0462189,1.0142124
1317402978.5101049,1.7835252,1.0490880,1.0496827,1.0500932,1.0505138,1.0517166,1.0512972,1.0492964,1.0838549,1.0643213,1.0640919,1.0508991,1.0798850,1.0823924,1.0610384
1317402978.6100609,1.7844830,1.7833396,1.0917988,1.0905601,1.0517230,1.0594312,1.0680264,1.0580759,1.0909655,1.0692212,1.0688177,1.0624895,1.0604565,1.0920501,1.0922677
1317402978.7200561,1.0994787,1.7834471,1.0998015,1.1000875,1.0995152,1.0990256,1.1006534,1.0719628,1.0715317,1.0581051,1.0723347,1.1003846,1.0749982,1.0992352,1.0354711
1317402978.8200929,1.7832029,1.1089176,1.1080021,1.1083504,1.1076753,1.1087271,1.1077433,1.1078886,1.1072131,1.0740033,1.1080358,1.1080975,1.0684649,1.0271926,1.0392124
1317402978.9204090,1.1161519,1.1154939,1.1170067,1.0691458,1.1172365,1.1163883,1.0684143,1.0729547,1.1157979,1.1161089,1.1166864,1.0701346,1.0648250,1.0748872,1.0776114
1317402979.0300291,1.1243202,1.0836741,1.1252785,1.1239354,1.0784028,1.0777892,1.1247415,1.1250554,1.0785245,1.1255354,1.0728162,1.0780512,1.1242838,1.0505674,1.0754679
1317402979.1300809,1.0875287,1.0874570,1.1330078,1.0554847,1.1333991,1.0872594,1.1337730,1.1340172,1.0551032,1.0553650,1.0547932,1.0451528,1.0490929,1.0868729,1.0445073
1317402979.2300639,1.7814596,1.7884142,1.7825622,1.1413102,1.0879948,1.1416323,1.0778318,1.0754751,1.7813420,1.0583262,1.0977414,1.0536025,1.0587115,1.0733472,1.0530116
1317402979.3400490,1.7879704,1.0792361,1.0817192,1.0862518,1.0975507,1.0670534,1.0594914,1.0636339,1.0626949,1.0623300,1.0632801,1.0634293,1.0641395,1.0630286,1.0659202
1317402979.4400909,1.0690963,1.0693048,1.0693270,1.0695353,1.0790457,1.1581889,1.0880357,1.0691158,1.0675424,1.0701223,1.0692236,1.0724075,1.0640825,1.0671267,1.0686305
1317402979.5501070,1.7783775,1.7789960,1.7848877,1.0777078,1.0776126,1.0778776,1.1663215,0.9910940,1.1665660,0.9911720,1.0778665,1.0764935,1.0776461,1.0750093,1.0753347
1317402979.6501081,1.7850790,1.7843705,1.7787033,1.0860715,1.0865435,1.0868202,1.0863323,1.0863631,1.0865539,1.0861884,1.1138123,1.0859569,0.9345231,1.0860227,1.1749943
1317402979.7500401,1.7775558,1.7778104,0.9568474,0.9565358,0.9554407,1.0947911,1.0946251,0.9557083,0.9560510,0.9562403,0.9547465,0.9550718,1.0943555,1.0949164,1.0951865
1317402979.8602080,1.7770835,1.7774790,1.7775718,0.9648710,0.9655203,0.9656991,0.9651686,1.1027948,0.9651792,1.1026954,1.1026594,0.9657064,1.1024353,1.1023885,0.9636342
1317402979.9601040,1.7780543,1.7794575,1.7776171,1.7781613,0.9743050,0.9742068,1.7789216,1.1101468,0.9716840,1.1104983,1.1106643,1.1104068,0.9731076,0.9726957,0.9730951
