1317402971.5603261,0.7157961,-30.0436196
1317402971.6602349,0.2815323,-30.7421317
1317402971.7602301,-0.1663764,-31.4286061
1317402971.8703511,-0.6762513,-32.1706230
1317402971.9702411,-1.1582955,-32.8305205
1317402972.0802131,-1.7087077,-33.5378597
1317402972.1802461,-2.2221271,-34.1649412
1317402972.2802069,-2.7496256,-34.7763552
1317402972.3903849,-3.3440062,-35.4289356
1317402972.4901690,-3.8923517,-36.0067438
1317402972.5902059,-4.4423704,-36.5731571
1317402972.7001750,-5.0498817,-37.1823964
1317402972.8001909,-5.6019013,-37.7302061
1317402972.9102840,-6.2147356,-38.3296121
1317402973.0101709,-6.7854280,-38.8587810
1317402973.1102171,-7.3667870,-39.3873916
1317402973.2201960,-8.0193621,-39.9746270
1317402973.3201661,-8.6252762,-40.5135937
1317402973.4203401,-9.2433940,-41.0632219
1317402973.5301781,-9.9310743,-41.6834533
1317402973.6301470,-10.5614761,-42.2650364
1317402973.7301800,-11.1986492,-42.8613712
1317402973.8401599,-11.9067789,-43.5356187
1317402973.9401901,-12.5575708,-44.1670700
1317402974.0501659,-13.2814932,-44.8809727
1317402974.1501760,-13.9504710,-45.5421923
1317402974.2501910,-14.6293186,-46.2109739
1317402974.3604021,-15.3882553,-46.9560864
1317402974.4602499,-16.0876706,-47.6401517
1317402974.5601530,-16.7949758,-48.3327297
1317402974.6701560,-17.5796233,-49.0992367
1317402974.7702670,-18.2955597,-49.8016492
1317402974.8803329,-19.0824342,-50.5715616
1317402974.9801731,-19.7955886,-51.2692696
1317402975.0801411,-20.5069408,-51.9659360
1317402975.1901319,-21.2874842,-52.7318336
1317402975.2901211,-21.9948153,-53.4289440
1317402975.3902640,-22.6984597,-54.1257903
1317402975.5001860,-23.4686650,-54.8911638
1317402975.6001289,-24.1651643,-55.5873417
1317402975.7101431,-24.9257048,-56.3513855
1317402975.8101380,-25.6142048,-57.0440931
1317402975.9102819,-26.3021211,-57.7313115
1317402976.0201731,-27.0617522,-58.4801939
1317402976.1201050,-27.7560743,-59.1490881
1317402976.2301109,-28.5189589,-59.8804394
1317402976.3301079,-29.2127791,-60.5359273
1317402976.4302030,-29.9084511,-61.1850622
1317402976.5400951,-30.6721627,-61.8924631
1317402976.6400981,-31.3689589,-62.5282182
1317402976.7401710,-32.0671227,-63.1588168
1317402976.8501630,-32.8378689,-63.8468764
1317402976.9503081,-33.5369076,-64.4687827
1317402977.0600951,-34.3014418,-65.1472130
1317402977.1600690,-34.9942766,-65.7584824
1317402977.2600601,-35.6869680,-66.3639199
1317402977.3702941,-36.4499214,-67.0287775
1317402977.4700511,-37.1405531,-67.6280991
1317402977.5700810,-37.8289831,-68.2301258
1317402977.6800621,-38.5836255,-68.8915619
1317402977.7800710,-39.2671800,-69.4940618
1317402977.8902020,-40.0102293,-70.1586666
1317402977.9900761,-40.6836088,-70.7622474
1317402978.0901120,-41.3593358,-71.3606171
1317402978.2000611,-42.1002955,-72.0155836
1317402978.3001189,-42.7702452,-72.6137319
1317402978.4002450,-43.4372442,-73.2128131
1317402978.5101049,-44.1652317,-73.8767461
1317402978.6100609,-44.8157242,-74.4873101
1317402978.7200561,-45.5200980,-75.1707850
1317402978.8200929,-46.1540666,-75.7938690
1317402978.9204090,-46.7771257,-76.4249273
1317402979.0300291,-47.4511844,-77.1279320
1317402979.1300809,-48.0569434,-77.7711976
1317402979.2300639,-48.6511615,-78.4212055
1317402979.3400490,-49.2929370,-79.1427453
1317402979.4400909,-49.8699799,-79.8038862
1317402979.5501070,-50.4906103,-80.5434304
1317402979.6501081,-51.0469784,-81.2205045
1317402979.7500401,-51.5914688,-81.9023081
1317402979.8602080,-52.1779230,-82.6606424
1317402979.9601040,-52.7042389,-83.3550504
1317402980.0600290,-53.2285218,-84.0517144
1317402980.1699989,-53.8025349,-84.8190311
1317402980.2701840,-54.3216795,-85.5161788
1317402980.3801661,-54.8886679,-86.2864579
1317402980.4800191,-55.3979909,-86.9905459
1317402980.5800681,-55.9017768,-87.6961639
1317402980.6900420,-56.4448290,-88.4778825
1317402980.7900071,-56.9322636,-89.1910441
1317402980.8902330,-57.4182451,-89.9025170
1317402981.0000050,-57.9505123,-90.6855205
1317402981.1000090,-58.4266497,-91.4044882
1317402981.2100329,-58.9487328,-92.1970562
1317402981.3100100,-59.4183630,-92.9237238
1317402981.4100399,-59.8806278,-93.6511809
1317402981.5200090,-60.3811495,-94.4570194
1317402981.6200130,-60.8326327,-95.1911224
1317402981.7300270,-61.3230184,-96.0033169
1317402981.8300040,-61.7672508,-96.7418060
1317402981.9300449,-62.2077930,-97.4821947
1317402982.0400200,-62.6811196,-98.3025213
1317402982.1400299,-63.1032244,-99.0529997
1317402982.2400730,-63.5189741,-99.8079981
1317402982.3500700,-63.9756584,-100.6371597
1317402982.4500389,-64.3881772,-101.3928410
1317402982.5600140,-64.8375279,-102.2253956
1317402982.6599801,-65.2467780,-102.9830004
1317402982.7600060,-65.6541582,-103.7408984
1317402982.8701839,-66.0929016,-104.5778073
1317402982.9699979,-66.4835161,-105.3408449
1317402983.0699821,-66.8709036,-106.1039800
1317402983.1799710,-67.2925717,-106.9456083
1317402983.2800231,-67.6743121,-107.7115805
1317402983.3902271,-68.0981615,-108.5515543
1317402983.4899750,-68.4817586,-109.3138353
1317402983.5899670,-68.8625509,-110.0741561
1317402983.7000439,-69.2796275,-110.9048417
1317402983.7999780,-69.6563786,-111.6585896
1317402983.9001200,-70.0307110,-112.4122275
1317402984.0099521,-70.4417769,-113.2386943
1317402984.1099670,-70.8170701,-113.9868163
1317402984.2199240,-71.2260014,-114.8061033
1317402984.3199520,-71.5828537,-115.5541319
1317402984.4201770,-71.9389489,-116.2968754
1317402984.5299530,-72.3329199,-117.1086780
1317402984.6299419,-72.6905596,-117.8395994
1317402984.7399671,-73.0810146,-118.6380981
1317402984.8399291,-73.4375533,-119.3630942
1317402984.9399569,-73.7925760,-120.0799806
1317402985.0499139,-74.1773891,-120.8719737
1317402985.1499469,-74.5197432,-121.5870226
1317402985.2500269,-74.8593524,-122.2990992
1317402985.3600681,-75.2244141,-123.0789185
1317402985.4599540,-75.5482849,-123.7851156
1317402985.5599289,-75.8646348,-124.4934948
1317402985.6699159,-76.2054005,-125.2700235
1317402985.7700770,-76.5080702,-125.9755433
1317402985.8800380,-76.8258399,-126.7511205
1317402985.9800129,-77.1034619,-127.4576605
1317402986.0799489,-77.3711240,-128.1586518
1317402986.1899149,-77.6533822,-128.9299056
1317402986.2898970,-77.8916507,-129.6291105
1317402986.3900740,-78.1226626,-130.3279258
1317402986.4998741,-78.3671563,-131.0989135
1317402986.5998900,-78.5777759,-131.8037613
1317402986.7098839,-78.7920090,-132.5750475
1317402986.8099151,-78.9757536,-133.2732245
1317402986.9100239,-79.1528530,-133.9717045
1317402987.0199060,-79.3392198,-134.7421122
1317402987.1198969,-79.5127562,-135.4471966
1317402987.2298801,-79.7038332,-136.2197391
1317402987.3298860,-79.8756466,-136.9238208
1317402987.4299071,-80.0483820,-137.6254825
1317402987.5399630,-80.2446667,-138.3917884
1317402987.6399000,-80.4206332,-139.0937192
1317402987.7498901,-80.6217446,-139.8614851
1317402987.8500581,-80.8068103,-140.5576357
1317402987.9499841,-80.9947706,-141.2491662
1317402988.0598741,-81.2034903,-142.0008502
1317402988.1599159,-81.3952794,-142.6824495
1317402988.2599249,-81.5896711,-143.3581643
1317402988.3699739,-81.8070538,-144.0938247
1317402988.4698811,-82.0062957,-144.7554299
1317402988.5798540,-82.2267519,-145.4855435
1317402988.6798711,-82.4274899,-146.1435923
1317402988.7798550,-82.6214243,-146.7966172
1317402988.8899190,-82.8317994,-147.5076617
1317402988.9898629,-83.0135327,-148.1493321
1317402989.0898731,-83.1826470,-148.7889247
1317402989.1998639,-83.3516381,-149.4893106
1317402989.2998459,-83.4967100,-150.1222640
1317402989.3999491,-83.6344391,-150.7531668
1317402989.5098760,-83.7721552,-151.4438139
1317402989.6098270,-83.8834097,-152.0667854
1317402989.7198501,-83.9936746,-152.7472933
1317402989.8198819,-84.0842927,-153.3654521
1317402989.9202011,-84.1606527,-153.9719202
1317402990.0298331,-84.2306864,-154.6404481
1317402990.1298599,-84.2859014,-155.2423073
1317402990.2298419,-84.3362356,-155.8470635
1317402990.3398421,-84.3819629,-156.5095710
1317402990.4398849,-84.4076575,-157.1060302
1317402990.5498130,-84.4283723,-157.7587505
1317402990.6498439,-84.4485622,-158.3477913
1317402990.7498081,-84.4675188,-158.9385487
1317402990.8598680,-84.4810563,-159.5888135
1317402990.9598780,-84.4822673,-160.1865026
1317402991.0597861,-84.4810549,-160.7841041
1317402991.1698470,-84.4766949,-161.4452428
1317402991.2699580,-84.4741915,-162.0448494
1317402991.3799181,-84.4709649,-162.7032631
1317402991.4797890,-84.4694403,-163.3000920
1317402991.5797949,-84.4658667,-163.9002178
1317402991.6898150,-84.4579271,-164.5634630
1317402991.7898350,-84.4463759,-165.1747499
1317402991.8900261,-84.4325594,-165.7920717
1317402991.9998140,-84.4141269,-166.4737120
1317402992.0998421,-84.3955645,-167.0943342
1317402992.2097881,-84.3705466,-167.7748111
1317402992.3097899,-84.3396528,-168.3947744
1317402992.4098439,-84.2962656,-169.0174036
1317402992.5197859,-84.2433448,-169.7094466
1317402992.6197870,-84.1853363,-170.3469182
1317402992.7197869,-84.1200658,-170.9892538
1317402992.8297689,-84.0325676,-171.6929810
1317402992.9299200,-83.9476565,-172.3328653
1317402993.0397770,-83.8502113,-173.0482376
1317402993.1397750,-83.7535464,-173.7032445
1317402993.2397709,-83.6529509,-174.3702060
1317402993.3499279,-83.5444508,-175.1165053
1317402993.4497991,-83.4410122,-175.7933461
1317402993.5497561,-83.3340507,-176.4776328
1317402993.6598511,-83.2190599,-177.2461903
1317402993.7597690,-83.1213160,-177.9571940
1317402993.8699770,-83.0113192,-178.7390803
1317402993.9697771,-82.9107030,-179.4527776
1317402994.0697639,-82.8067152,-180.1666782
1317402994.1797230,-82.6912720,-180.9554675
1317402994.2797141,-82.5852161,-181.6723282
1317402994.3899519,-82.4709604,-182.4594328
1317402994.4897499,-82.3687563,-183.1741390
1317402994.5897341,-82.2691808,-183.8882357
1317402994.6997509,-82.1568269,-184.6735824
1317402994.7997310,-82.0532023,-185.3871596
1317402994.8998721,-81.9519507,-186.0999013
1317402995.0097280,-81.8381527,-186.8834430
1317402995.1097100,-81.7353736,-187.5971260
1317402995.2197919,-81.6311532,-188.3812962
1317402995.3197091,-81.5422041,-189.0948597
1317402995.4199460,-81.4608854,-189.8073557
1317402995.5297110,-81.3771509,-190.5953670
1317402995.6297319,-81.3067027,-191.3111339
1317402995.7297280,-81.2483355,-192.0269802
1317402995.8397131,-81.2002643,-192.8156574
1317402995.9398470,-81.1577959,-193.5290028
1317402996.0497041,-81.1125662,-194.3152023
1317402996.1497250,-81.0802217,-195.0315208
1317402996.2497089,-81.0472317,-195.7566665
1317402996.3599491,-81.0091506,-196.5527868
1317402996.4597371,-80.9732191,-197.2794827
1317402996.5597141,-80.9418172,-198.0091938
1317402996.6697071,-80.9141379,-198.8147972
1317402996.7698760,-80.8875185,-199.5496078
1317402996.8799219,-80.8587431,-200.3615430
1317402996.9797080,-80.8268391,-201.1041485
1317402997.0796909,-80.7893283,-201.8488018
1317402997.1896861,-80.7398567,-202.6726469
1317402997.2897050,-80.6917502,-203.4208843
1317402997.3897519,-80.6370176,-204.1744650
1317402997.4997480,-80.5703813,-205.0062480
1317402997.5996830,-80.5035018,-205.7643522
1317402997.7096870,-80.4288921,-206.6000841
1317402997.8097141,-80.3578696,-207.3633592
1317402997.9098990,-80.2818447,-208.1251413
1317402998.0196791,-80.1957846,-208.9678802
1317402998.1196749,-80.1171929,-209.7347807
1317402998.2197280,-80.0364725,-210.4997012
1317402998.3296771,-79.9447129,-211.3349103
1317402998.4297590,-79.8592226,-212.0908398
1317402998.5396609,-79.7566821,-212.9215922
1317402998.6396639,-79.6566774,-213.6776853
1317402998.7396591,-79.5542702,-214.4291633
1317402998.8498721,-79.4414901,-215.2516009
1317402998.9496980,-79.3350028,-215.9971018
1317402999.0496750,-79.2212399,-216.7455149
1317402999.1596379,-79.0934571,-217.5730597
1317402999.2596710,-78.9800920,-218.3282995
1317402999.3598039,-78.8658896,-219.0863035
1317402999.4696679,-78.7337161,-219.9202518
1317402999.5696640,-78.6126080,-220.6781718
1317402999.6796470,-78.4791097,-221.5079809
1317402999.7797060,-78.3570450,-222.2628802
1317402999.8796971,-78.2279614,-223.0174177
1317402999.9896870,-78.0829696,-223.8453789
1317403000.0896969,-77.9479881,-224.5960127
1317403000.1896410,-77.8094112,-225.3502952
1317403000.2996280,-77.6531384,-226.1839112
1317403000.3998289,-77.5083696,-226.9452793
1317403000.5095999,-77.3464097,-227.7825242
1317403000.6096261,-77.1950970,-228.5454427
1317403000.7096491,-77.0426200,-229.3117124
1317403000.8196399,-76.8715931,-230.1530698
1317403000.9199951,-76.7092628,-230.9112407
1317403001.0196171,-76.5484691,-231.6671001
1317403001.1296091,-76.3753672,-232.5008001
1317403001.2296209,-76.2169997,-233.2638737
1317403001.3396680,-76.0401225,-234.1057097
1317403001.4396319,-75.8819561,-234.8704815
1317403001.5396121,-75.7237824,-235.6359517
1317403001.6496160,-75.5494624,-236.4854073
1317403001.7496080,-75.3900889,-237.2561178
1317403001.8497610,-75.2267393,-238.0248479
1317403001.9596670,-75.0442140,-238.8691602
1317403002.0596139,-74.8768351,-239.6365152
1317403002.1695850,-74.6900819,-240.4786407
1317403002.2697201,-74.5214892,-241.2454658
1317403002.3697131,-74.3522254,-242.0096773
1317403002.4796159,-74.1592148,-242.8518414
1317403002.5795619,-73.9819623,-243.6157808
1317403002.6795869,-73.8014920,-244.3779922
1317403002.7895260,-73.5956439,-245.2139339
1317403002.8897991,-73.4087591,-245.9751383
1317403002.9995761,-73.2023390,-246.8138504
1317403003.0995820,-73.0067138,-247.5742310
1317403003.1995630,-72.8042780,-248.3327784
1317403003.3095820,-72.5741838,-249.1627596
1317403003.4096260,-72.3481506,-249.9149525
1317403003.5095229,-72.1126453,-250.6635477
1317403003.6196051,-71.8401957,-251.4848136
1317403003.7195671,-71.5775379,-252.2248868
1317403003.8195579,-71.3055115,-252.9597564
1317403003.9297590,-70.9969840,-253.7663762
1317403004.0295701,-70.7085799,-254.4967826
1317403004.1395609,-70.3870406,-255.3027881
1317403004.2395351,-70.0973789,-256.0345168
1317403004.3395939,-69.8178749,-256.7696121
1317403004.4495699,-69.5238238,-257.5826868
1317403004.5495450,-69.2663110,-258.3281406
1317403004.6595299,-68.9856478,-259.1491303
1317403004.7595501,-68.7442247,-259.8975350
1317403004.8596900,-68.5156803,-260.6500803
1317403004.9695849,-68.2677631,-261.4776708
1317403005.0695231,-68.0459969,-262.2374626
1317403005.1795859,-67.8111179,-263.0745040
1317403005.2795539,-67.6010096,-263.8380667
1317403005.3796511,-67.3954699,-264.6063169
1317403005.4895129,-67.1741803,-265.4527387
1317403005.5895510,-66.9768168,-266.2231991
1317403005.6895111,-66.7807834,-266.9930481
1317403005.7995250,-66.5693316,-267.8433073
1317403005.8996320,-66.3779141,-268.6191857
1317403006.0095589,-66.1678420,-269.4771388
1317403006.1095099,-65.9766049,-270.2626832
1317403006.2094820,-65.7890725,-271.0504193
1317403006.3195159,-65.5838414,-271.9253647
1317403006.4196739,-65.3897164,-272.7241879
1317403006.5195320,-65.1934279,-273.5233543
1317403006.6295421,-64.9755279,-274.4096494
1317403006.7295151,-64.7717485,-275.2155520
1317403006.8394959,-64.5396531,-276.1068346
1317403006.9396369,-64.3270526,-276.9140259
1317403007.0395050,-64.1156263,-277.7261422
1317403007.1496501,-63.8820727,-278.6231508
1317403007.2496679,-63.6629014,-279.4405656
1317403007.3496790,-63.4330241,-280.2600252
1317403007.4596691,-63.1667334,-281.1611975
1317403007.5594790,-62.9168013,-281.9852538
1317403007.6594760,-62.6540837,-282.8126377
1317403007.7696381,-62.3596131,-283.7252256
1317403007.8696420,-62.0869097,-284.5492152
1317403007.9795859,-61.7758949,-285.4503638
1317403008.0794699,-61.4981764,-286.2624247
1317403008.1795361,-61.2124679,-287.0759135
1317403008.2894640,-60.8917265,-287.9720629
1317403008.3896480,-60.5921285,-288.7890779
1317403008.4894831,-60.3031514,-289.6186765
1317403008.5994351,-59.9683532,-290.5317182
1317403008.6994579,-59.6596542,-291.3633570
1317403008.8094420,-59.2956081,-292.2719303
1317403008.9094851,-58.9637949,-293.1581289
1317403009.0094531,-58.6191026,-294.0612945
1317403009.1194611,-58.2381650,-295.0575648
1317403009.2194631,-57.8823943,-295.9383496
1317403009.3194520,-57.5199479,-296.8101999
1317403009.4294820,-57.1167156,-297.7725457
1317403009.5294449,-56.7371616,-298.6342912
1317403009.6393991,-56.3072024,-299.5822939
1317403009.7395151,-55.9052150,-300.4352540
1317403009.8394351,-55.5002184,-301.2908523
1317403009.9496701,-55.0471430,-302.2125257
1317403010.0494890,-54.6282557,-303.0544661
1317403010.1494880,-54.2118490,-303.8896404
1317403010.2594190,-53.7486839,-304.8079990
1317403010.3596439,-53.3205293,-305.6328469
1317403010.4694121,-52.8461109,-306.5388173
1317403010.5694430,-52.4110578,-307.3568250
1317403010.6694300,-51.9686909,-308.1683735
1317403010.7794130,-51.4713661,-309.0539609
1317403010.8795979,-51.0206712,-309.8544639
1317403010.9794371,-50.5604864,-310.6513924
1317403011.0894041,-50.0570072,-311.5222442
1317403011.1893899,-49.5948958,-312.3106033
1317403011.2994411,-49.0800145,-313.1699161
1317403011.3993859,-48.6120331,-313.9521992
1317403011.4993949,-48.1358896,-314.7308205
1317403011.6093910,-47.6049410,-315.5821924
1317403011.7093930,-47.1227913,-316.3545020
1317403011.8094001,-46.6405038,-317.1267282
1317403011.9197750,-46.1077475,-317.9718000
1317403012.0194359,-45.6232666,-318.7378905
1317403012.1294169,-45.0923810,-319.5783709
1317403012.2293510,-44.6062388,-320.3415630
1317403012.3293581,-44.1169546,-321.1081753
1317403012.4395421,-43.5774507,-321.9567596
1317403012.5394011,-43.0863725,-322.7311525
1317403012.6494181,-42.5483584,-323.5861430
1317403012.7494240,-42.0602606,-324.3657427
1317403012.8495269,-41.5766215,-325.1508999
1317403012.9594290,-41.0499507,-326.0230340
1317403013.0593810,-40.5738211,-326.8214763
1317403013.1593950,-40.1039344,-327.6258131
1317403013.2695100,-39.5914566,-328.5188912
1317403013.3695331,-39.1299740,-329.3372693
1317403013.4793611,-38.6267850,-330.2423895
1317403013.5794020,-38.1763934,-331.0672596
1317403013.6793809,-37.7351463,-331.8982444
1317403013.7893720,-37.2575438,-332.8210869
1317403013.8894839,-36.8286856,-333.6678143
1317403013.9893479,-36.4045891,-334.5204332
1317403014.0993440,-35.9421075,-335.4630525
1317403014.1993630,-35.5270246,-336.3263538
1317403014.3093431,-35.0714051,-337.2802897
1317403014.4093759,-34.6563409,-338.1513989
1317403014.5093830,-34.2484837,-339.0261397
1317403014.6193521,-33.8036306,-339.9939756
1317403014.7193861,-33.4014995,-340.8791573
1317403014.8193340,-33.0016026,-341.7671941
1317403014.9296110,-32.5684645,-342.7500191
1317403015.0292790,-32.1760268,-343.6452606
1317403015.1393690,-31.7482328,-344.6319611
1317403015.2393420,-31.3626031,-345.5306044
1317403015.3393090,-30.9785310,-346.4300414
1317403015.4493959,-30.5614463,-347.4199086
1317403015.5493550,-30.1874978,-348.3210661
1317403015.6493330,-29.8168191,-349.2237870
1317403015.7593369,-29.4132569,-350.2199510
1317403015.8594871,-29.0496037,-351.1293808
1317403015.9693251,-28.6511037,-352.1287762
1317403016.0693030,-28.2891623,-353.0354450
1317403016.1692951,-27.9313947,-353.9414686
1317403016.2792881,-27.5380125,-354.9395447
1317403016.3794990,-27.1828969,-355.8490417
1317403016.4792809,-26.8289176,-356.7600494
1317403016.5892711,-26.4444442,-357.7649036
1317403016.6893010,-26.0947846,-358.6786188
1317403016.7892809,-25.7444871,-359.5920620
1317403016.8994851,-25.3600346,-360.5959563
1317403016.9992759,-25.0099988,-361.5069033
1317403017.1092949,-24.6261462,-362.5093296
1317403017.2092640,-24.2750289,-363.4219503
1317403017.3092849,-23.9258019,-364.3363002
1317403017.4194920,-23.5409641,-365.3403313
1317403017.5192721,-23.1924374,-366.2522577
1317403017.6192379,-22.8426959,-367.1641083
1317403017.7292790,-22.4591235,-368.1680635
1317403017.8292820,-22.1098134,-369.0799316
1317403017.9392660,-21.7266330,-370.0803355
1317403018.0392649,-21.3787249,-370.9874271
1317403018.1392720,-21.0305640,-371.8915521
1317403018.2494581,-20.6506016,-372.8827414
1317403018.3494439,-20.3066085,-373.7807805
1317403018.4494131,-19.9593404,-374.6724662
1317403018.5592849,-19.5776995,-375.6483062
1317403018.6592641,-19.2319899,-376.5269407
1317403018.7694170,-18.8554273,-377.4847997
1317403018.8693390,-18.5144826,-378.3444429
1317403018.9692781,-18.1762204,-379.1929298
1317403019.0792570,-17.8071910,-380.1125260
1317403019.1792209,-17.4752744,-380.9352453
1317403019.2792201,-17.1443273,-381.7444378
1317403019.3894579,-16.7825946,-382.6167803
1317403019.4892681,-16.4595319,-383.3940431
1317403019.5992160,-16.1118451,-384.2308088
1317403019.6992979,-15.8035433,-384.9793446
1317403019.7991779,-15.5031512,-385.7125492
1317403019.9094329,-15.1827033,-386.5062332
1317403020.0091989,-14.8987330,-387.2162634
1317403020.1092100,-14.6210076,-387.9179625
1317403020.2192230,-14.3197441,-388.6781339
1317403020.3191900,-14.0488351,-389.3569834
1317403020.4195039,-13.7826864,-390.0267814
1317403020.5292301,-13.4973193,-390.7519693
1317403020.6292250,-13.2473437,-391.4023403
1317403020.7392340,-12.9843532,-392.1078974
1317403020.8392091,-12.7493152,-392.7451941
1317403020.9392200,-12.5199667,-393.3828933
1317403021.0492630,-12.2731791,-394.0916405
1317403021.1492021,-12.0536605,-394.7432744
1317403021.2592461,-11.8158137,-395.4691770
1317403021.3593521,-11.6078834,-396.1339905
1317403021.4592011,-11.4063548,-396.8053052
1317403021.5691500,-11.1911086,-397.5488200
1317403021.6692190,-11.0012921,-398.2309177
1317403021.7693319,-10.8203118,-398.9169394
1317403021.8792751,-10.6293817,-399.6793987
1317403021.9792311,-10.4590226,-400.3792228
1317403022.0891781,-10.2730222,-401.1578876
1317403022.1891680,-10.1065068,-401.8759450
1317403022.2891841,-9.9354127,-402.6009959
1317403022.3992100,-9.7476393,-403.4057262
1317403022.4991560,-9.5811462,-404.1399966
1317403022.5991800,-9.4173136,-404.8800706
1317403022.7091839,-9.2399681,-405.6999110
1317403022.8092029,-9.0852566,-406.4524524
1317403022.9194429,-8.9215949,-407.2852624
1317403023.0191939,-8.7813767,-408.0422909
1317403023.1191480,-8.6454451,-408.7936529
1317403023.2291689,-8.4976193,-409.6149190
1317403023.3291500,-8.3675090,-410.3587739
1317403023.4291811,-8.2407398,-411.0985137
1317403023.5392361,-8.1087124,-411.9057384
1317403023.6391270,-7.9968013,-412.6346442
1317403023.7491951,-7.8859621,-413.4292959
1317403023.8492551,-7.7904573,-414.1453373
1317403023.9492180,-7.7041388,-414.8517935
1317403024.0591359,-7.6209237,-415.6173099
1317403024.1591570,-7.5519551,-416.3064960
1317403024.2592530,-7.4853138,-416.9921036
1317403024.3693700,-7.4202068,-417.7483626
1317403024.4691510,-7.3746607,-418.4359937
1317403024.5791590,-7.3441419,-419.1887880
1317403024.6791351,-7.3324610,-419.8737321
1317403024.7790630,-7.3375679,-420.5632273
1317403024.8893270,-7.3615766,-421.3288007
1317403024.9891560,-7.4007683,-422.0319966
1317403025.0991769,-7.4590420,-422.8109567
1317403025.1991060,-7.5248917,-423.5255549
1317403025.2991090,-7.6005937,-424.2438321
1317403025.4091721,-7.6989779,-425.0340721
1317403025.5091150,-7.7966475,-425.7546763
1317403025.6091139,-7.8973455,-426.4800966
1317403025.7191110,-8.0130636,-427.2820881
1317403025.8191550,-8.1265829,-428.0126522
1317403025.9293101,-8.2582717,-428.8123988
1317403026.0291021,-8.3716238,-429.5337501
1317403026.1290920,-8.4895518,-430.2551138
1317403026.2391150,-8.6337932,-431.0525555
1317403026.3391240,-8.7637812,-431.7884656
1317403026.4391351,-8.8951639,-432.5324076
1317403026.5492129,-9.0470279,-433.3456543
1317403026.6491740,-9.1824452,-434.0737976
1317403026.7590840,-9.3258091,-434.8673816
1317403026.8591421,-9.4598381,-435.5858336
1317403026.9591839,-9.5921858,-436.3072215
1317403027.0690839,-9.7250553,-437.1003742
1317403027.1691041,-9.8432604,-437.8097747
1317403027.2692280,-9.9634498,-438.5062858
1317403027.3792000,-10.0937679,-439.2597784
1317403027.4790871,-10.2065554,-439.9397206
1317403027.5890961,-10.3251376,-440.6826868
1317403027.6891050,-10.4278558,-441.3503548
1317403027.7890680,-10.5273667,-442.0076282
1317403027.8991179,-10.6306755,-442.7202502
1317403027.9990730,-10.7238566,-443.3585140
1317403028.0991001,-10.8161848,-443.9913930
1317403028.2090671,-10.9200121,-444.6824226
1317403028.3091099,-11.0238724,-445.3033232
1317403028.4192650,-11.1508945,-445.9740426
1317403028.5190721,-11.2756460,-446.5652949
1317403028.6190851,-11.4008654,-447.1324553
1317403028.7290411,-11.5467396,-447.7342158
1317403028.8290410,-11.6802241,-448.2585758
1317403028.9391849,-11.8337679,-448.8120834
